openbareruimtenaam,huisnummer,huisletter,huisnummertoevoeging,postcode,woonplaatsnaam,gemeentenaam,provincienaam,typeadresseerbaarobject,longitude,latitude
Hikkaarderdyk,12,,,9177GA,Jislum,Ferwerderadiel,Friesland,VBO,5.878626,53.313087
Hikkaarderdyk,14,,,9177GA,Jislum,Ferwerderadiel,Friesland,VBO,5.878251,53.312978
Hikkaarderdyk,16,,,9177GA,Jislum,Ferwerderadiel,Friesland,VBO,5.877561,53.312839
Hikkaarderdyk,18,,,9177GA,Jislum,Ferwerderadiel,Friesland,VBO,5.877631,53.312634
Hikkaarderdyk,19,,,9177GA,Jislum,Ferwerderadiel,Friesland,VBO,5.876787,53.313766
Hikkaarderdyk,20,,,9177GA,Jislum,Ferwerderadiel,Friesland,VBO,5.877951,53.312186
Hikkaarderdyk,21,A,,9177GA,Jislum,Ferwerderadiel,Friesland,VBO,5.870059,53.311508
Hikkaarderdyk,21,,,9177GA,Jislum,Ferwerderadiel,Friesland,VBO,5.876839,53.312384
Hikkaarderdyk,22,,,9177GA,Jislum,Ferwerderadiel,Friesland,VBO,5.878214,53.311885
Hikkaarderdyk,24,,,9177GA,Jislum,Ferwerderadiel,Friesland,VBO,5.878128,53.311779
Hikkaarderdyk,25,,,9177GA,Jislum,Ferwerderadiel,Friesland,VBO,5.871141,53.308156
Hikkaarderdyk,26,,,9177GA,Jislum,Ferwerderadiel,Friesland,VBO,5.878042,53.311594
Hikkaarderdyk,27,,,9177GA,Jislum,Ferwerderadiel,Friesland,VBO,5.872291,53.307759
Hikkaarderdyk,28,,,9177GA,Jislum,Ferwerderadiel,Friesland,VBO,5.878127,53.311522
Hikkaarderdyk,29,,,9177GA,Jislum,Ferwerderadiel,Friesland,VBO,5.871991,53.306583
Hikkaarderdyk,30,,,9177GA,Jislum,Ferwerderadiel,Friesland,VBO,5.878305,53.311130
Hikkaarderdyk,31,C,,9177GA,Jislum,Ferwerderadiel,Friesland,STA,5.870529,53.305933
Hikkaarderdyk,31,H,,9177GA,Jislum,Ferwerderadiel,Friesland,STA,5.869608,53.305681
Hikkaarderdyk,31,L,,9177GA,Jislum,Ferwerderadiel,Friesland,STA,5.869569,53.305305
Hikkaarderdyk,31,M,,9177GA,Jislum,Ferwerderadiel,Friesland,STA,5.869787,53.305339
Hikkaarderdyk,31,N,,9177GA,Jislum,Ferwerderadiel,Friesland,STA,5.870010,53.305370
Hikkaarderdyk,31,R,,9177GA,Jislum,Ferwerderadiel,Friesland,STA,5.870668,53.305465
Hikkaarderdyk,31,S,,9177GA,Jislum,Ferwerderadiel,Friesland,STA,5.870878,53.305497
Hikkaarderdyk,31,U,,9177GA,Jislum,Ferwerderadiel,Friesland,STA,5.871411,53.305576
Hikkaarderdyk,31,,,9177GA,Jislum,Ferwerderadiel,Friesland,VBO,5.871893,53.306211
Hikkaarderdyk,32,,,9177GA,Jislum,Ferwerderadiel,Friesland,VBO,5.878226,53.310461
Hikkaarderdyk,34,,,9177GA,Jislum,Ferwerderadiel,Friesland,VBO,5.877985,53.309671
Hikkaarderdyk,36,,,9177GA,Jislum,Ferwerderadiel,Friesland,VBO,5.875955,53.309085
Hikkaarderdyk,38,,,9177GA,Jislum,Ferwerderadiel,Friesland,VBO,5.872814,53.306579
